account_number,birth,occupation,account_date,state,city,address_date,level,total_boleto,num_boleto,total_pix_enviado,num_pix_enviado,total_pix_recebido,num_pix_recebido,paid,num_paid,unpaid,num_unpaid
513078,1992-03-10 00:00:00,Outros,2021-05-03 02:00:00,PR,Flor da Serra do Sul,2021-05-03 02:00:00,F,2989.85,28,9335.62,14,6846.48,28,2989.85,28,3596.76,35
519182,2004-08-23 00:00:00,Desenvolvedor,2021-05-03 10:00:00,MG,Visconde do Rio Branco,2021-05-03 10:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
588368,1989-06-19 00:00:00,Outros,2021-05-03 09:30:00,MG,Silveirania,2021-05-03 09:30:00,F,3307.59,33,8658.3,17,5818.75,33,3307.59,33,3546.2,37
34511,1987-08-08 00:00:00,Analista,2021-05-03 07:30:00,PR,Cafeara,2021-05-03 07:30:00,D,4444.44,82,6436.12,12,2878.86,82,4444.44,82,6966.71,128
537699,1967-01-06 00:00:00,Desenvolvedor,2021-05-03 23:00:00,GO,Aurilandia,2021-05-03 23:00:00,C,5024.65,95,14654.8,13,10533.77,95,5024.65,95,10467.53,198
998364,1980-01-03 00:00:00,Desenvolvedor,2021-05-03 22:00:00,GO,Anhanguera,2021-05-03 22:00:00,D,8539.25,110,20384.61,11,13382.38,110,8539.25,110,2018.33,25
709656,1987-01-19 00:00:00,Desenvolvedor,2021-05-03 13:30:00,MG,Quartel Geral,2021-05-03 13:30:00,C,11057.11,222,22246.64,17,13362.45,222,11057.11,222,5654.99,115
488823,1975-08-26 00:00:00,Desenvolvedor,2021-05-03 23:00:00,MG,Bocaiuva,2021-05-03 23:00:00,D,9510.31,175,19431.73,20,11535.49,175,9510.31,175,4492.73,85
545541,1968-06-23 00:00:00,Corretor,2021-05-03 05:00:00,MG,Vazante,2021-04-13 02:30:00,C,5185.09,98,12307.67,10,8154.55,98,5185.09,98,2233.88,42
997838,1981-02-05 00:00:00,Investidor,2021-05-03 23:00:00,PR,Boa Esperanca do Iguacu,2021-04-07 13:30:00,F,2107.32,23,8234.82,20,6479.06,23,2107.32,23,6495.61,70
942069,1987-06-14 00:00:00,Corretor,2021-05-04 06:30:00,RJ,Engenheiro Paulo de Frontin,2021-05-04 06:30:00,F,2301.69,39,16441.22,20,14886.55,39,2301.69,39,2151.27,38
701229,1987-05-28 00:00:00,Investidor,2021-05-04 10:30:00,PR,Cantagalo,2021-05-04 10:30:00,F,2071.04,30,8464.32,27,7062.45,30,2071.04,30,4901.98,67
911353,1958-08-07 00:00:00,Desenvolvedor,2021-05-04 04:30:00,PR,Pinhao,2021-05-04 04:30:00,B,18068.88,356,50270.87,30,34245.51,356,18068.88,356,15732.97,313
609022,1982-06-06 00:00:00,Corretor,2021-05-04 03:30:00,ES,Sao Jose do Calcado,2021-05-04 03:30:00,,9238.44,185,10138.71,6,6879.72,185,9238.44,185,2037.64,41
382864,1988-09-26 00:00:00,Outros,2021-05-04 01:00:00,ES,Baixo Guandu,2021-05-04 01:00:00,D,6922.3,118,21005.69,19,15676.45,118,6922.3,118,9057.0,157
166963,1991-05-09 00:00:00,Analista,2021-05-04 04:30:00,MG,Tapira,2021-05-04 04:30:00,D,6447.37,124,12306.82,10,8288.78,124,6447.37,124,3863.36,74
378731,1983-09-26 00:00:00,Analista,2021-05-04 18:00:00,ES,Ecoporanga,2021-04-02 15:30:00,D,9911.45,167,21247.43,11,12361.22,167,9911.45,167,3511.26,59
2763,1989-08-14 00:00:00,Corretor,2021-05-04 13:30:00,MG,Turmalina,2021-05-04 13:30:00,C,7575.96,128,14748.22,11,10172.67,128,7575.96,128,5583.83,95
815847,1991-10-03 00:00:00,Analista,2021-05-04 22:00:00,RJ,Rio de Janeiro,2021-04-25 14:30:00,D,2764.19,78,9514.89,9,7578.31,78,2764.19,78,3928.33,112
506290,1994-10-30 00:00:00,Outros,2021-05-04 12:30:00,MG,Fortaleza de Minas,2021-04-23 18:30:00,F,2889.6,25,8354.52,16,5821.37,25,2889.6,25,4621.43,40
64320,1982-08-25 00:00:00,Corretor,2021-05-04 08:00:00,ES,Pedro Canario,2021-05-04 08:00:00,F,1854.35,19,9058.6,19,7599.49,19,1854.35,19,3904.98,42
867849,1995-09-14 00:00:00,Outros,2021-05-04 06:30:00,PR,Santo Inacio,2021-05-04 06:30:00,F,1972.46,47,4939.56,17,3130.66,47,1972.46,47,4492.34,108
254087,1964-04-03 00:00:00,Corretor,2021-05-04 22:00:00,PR,Mandaguari,2021-05-04 22:00:00,B,18647.66,579,32773.8,37,15366.61,579,18647.66,579,1808.9,56
966365,1990-10-03 00:00:00,Autonomo,2021-05-04 14:00:00,PR,Santa Helena,2021-05-04 14:00:00,F,1862.76,26,5537.81,13,3965.12,26,1862.76,26,2302.48,32
283398,1980-09-18 00:00:00,Desenvolvedor,2021-05-05 19:00:00,MG,Pedra do Indaia,2021-05-05 19:00:00,D,3960.46,60,15074.91,10,13312.76,60,3960.46,60,5113.6,79
24188,1990-01-02 00:00:00,Analista,2021-05-05 10:30:00,PR,Sapopema,2021-05-05 10:30:00,D,6257.38,136,10393.62,10,5728.07,136,6257.38,136,616.9,14
168220,1976-01-13 00:00:00,Analista,2021-05-05 03:30:00,MG,Salinas,2021-05-05 03:30:00,D,5827.46,155,11992.04,12,8237.3,155,5827.46,155,5488.4,148
32547,2000-01-16 00:00:00,Outros,2021-05-05 03:00:00,ES,Itapemirim,2021-04-11 08:00:00,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
848748,1990-08-11 00:00:00,Desenvolvedor,2021-05-05 09:30:00,ES,Fundao,2021-05-05 09:30:00,D,4919.35,64,19865.04,9,18694.07,64,4919.35,64,4399.17,57
989281,1978-03-07 00:00:00,Outros,2021-05-05 14:30:00,SC,Sao Cristovao do Sul,2021-05-05 14:30:00,C,6219.45,125,5562.0,5,4145.83,125,6219.45,125,5234.49,104
391561,2001-08-30 00:00:00,Analista,2021-05-05 19:00:00,MG,Conceicao dos Ouros,2021-04-29 10:00:00,C,3014.73,49,12945.39,11,11083.82,49,3014.73,49,2547.15,42
199219,1982-04-08 00:00:00,Investidor,2021-05-05 17:00:00,RJ,Rio das Flores,2021-05-05 17:00:00,F,2234.85,27,20136.11,18,19188.69,27,2234.85,27,5412.73,61
453194,1983-08-21 00:00:00,Desenvolvedor,2021-05-05 12:30:00,SC,Santa Cecilia,2021-05-05 12:30:00,D,3148.21,42,9249.71,14,6326.76,42,3148.21,42,4120.44,56
465936,1975-03-05 00:00:00,Desenvolvedor,2021-05-05 14:30:00,MG,Comendador Gomes,2021-05-05 14:30:00,D,9986.51,132,19418.33,13,11482.56,132,9986.51,132,1436.89,19
315722,1973-05-24 00:00:00,Corretor,2021-05-05 06:30:00,ES,Itaguacu,2021-04-11 13:30:00,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
898127,1995-05-24 00:00:00,Corretor,2021-05-05 03:30:00,GO,Rialma,2021-05-05 03:30:00,C,2225.32,53,10871.45,17,9449.45,53,2225.32,53,343.31,8
272123,1968-11-13 00:00:00,Outros,2021-05-05 17:00:00,SP,Franco da Rocha,2021-05-05 17:00:00,C,9606.76,270,13006.05,20,3717.88,270,9606.76,270,1123.9,31
704395,1978-02-18 00:00:00,Outros,2021-05-06 17:00:00,MG,Capim Branco,2021-05-06 17:00:00,F,2688.2,43,7645.98,19,5405.44,43,2688.2,43,1681.43,27
261019,1993-05-08 00:00:00,Desenvolvedor,2021-05-06 09:30:00,MG,Pompeu,2021-05-06 09:30:00,C,6029.36,128,11370.32,11,6343.0,128,6029.36,128,3207.7,68
871232,1988-04-17 00:00:00,Outros,2021-05-06 05:00:00,PR,Quatro Barras,2021-05-06 05:00:00,F,1079.02,18,3598.09,15,2869.5,18,1079.02,18,2494.0,43
714234,1968-03-18 00:00:00,Analista,2021-05-06 18:00:00,MG,Piedade dos Gerais,2021-05-06 18:00:00,D,5287.46,142,7119.4,8,2357.92,142,5287.46,142,2848.05,77
791156,1993-09-11 00:00:00,Analista,2021-05-06 03:30:00,ES,Alfredo Chaves,2021-05-06 03:30:00,F,2799.53,30,7229.37,16,4723.1,30,2799.53,30,2480.96,27
55986,1995-08-21 00:00:00,Corretor,2021-05-06 10:00:00,MG,Cabo Verde,2021-05-06 10:00:00,F,1065.6,13,4160.27,12,3758.45,13,1065.6,13,2492.57,30
673009,1962-04-13 00:00:00,Analista,2021-05-06 09:30:00,MG,Paracatu,2021-05-06 09:30:00,,6779.67,137,7064.08,4,7834.32,137,6779.67,137,1911.81,39
51777,1985-04-02 00:00:00,Autonomo,2021-05-06 14:00:00,MG,Durande,2021-05-06 14:00:00,,8096.21,138,16693.86,15,9696.55,138,8096.21,138,5417.39,92
170943,1982-02-06 00:00:00,Corretor,2021-05-06 22:30:00,PR,Guaporema,2021-05-06 22:30:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
606555,1963-04-14 00:00:00,Analista,2021-05-07 09:00:00,MG,Guarda-Mor,2021-05-07 09:00:00,D,9650.19,99,19103.41,12,12911.29,99,9650.19,99,4586.32,47
494291,1992-12-12 00:00:00,Desenvolvedor,2021-05-07 13:00:00,MG,Sao Geraldo do Baixio,2021-05-07 13:00:00,D,4878.51,145,8781.49,10,5560.83,145,4878.51,145,3805.92,111
785729,1997-04-01 00:00:00,Desenvolvedor,2021-05-07 06:00:00,BA,Lajedo do Tabocal,2021-05-07 06:00:00,B,27452.56,338,59709.77,25,36496.04,338,27452.56,338,11449.25,140
524548,1983-10-12 00:00:00,Corretor,2021-05-07 16:30:00,MG,Pedra do Indaia,2021-05-05 19:00:00,F,586.28,7,5386.12,16,5137.98,7,586.28,7,3423.07,41
604179,1986-08-26 00:00:00,Analista,2021-05-07 22:30:00,MG,Manhuacu,2021-05-07 22:30:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
425318,1982-12-07 00:00:00,Investidor,2021-05-07 22:30:00,BA,Sitio do Mato,2021-05-07 22:30:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
572388,1980-07-20 00:00:00,Corretor,2021-05-07 23:00:00,PR,Jesuitas,2021-05-07 23:00:00,C,2701.33,72,6842.0,8,8036.13,72,2701.33,72,3001.74,82
346360,2004-03-01 00:00:00,Autonomo,2021-05-07 08:30:00,MG,Jordania,2021-05-07 08:30:00,,24121.34,353,52924.52,26,31018.08,353,24121.34,353,6723.96,100
720916,1967-11-07 00:00:00,Analista,2021-05-08 06:30:00,RJ,Mendes,2021-05-08 06:30:00,,6433.11,147,14726.68,18,8923.48,147,6433.11,147,6207.66,139
342386,1987-02-24 00:00:00,Outros,2021-05-08 01:00:00,PR,Icaraima,2021-04-01 14:30:00,F,1206.14,18,4716.44,17,3780.08,18,1206.14,18,2586.75,40
947339,1985-06-28 00:00:00,Analista,2021-05-08 08:00:00,RJ,Sao Jose do Vale do Rio Preto,2021-05-08 08:00:00,,11030.39,222,17435.66,10,7359.35,222,11030.39,222,1279.47,25
203422,1981-08-07 00:00:00,Outros,2021-05-08 03:30:00,SP,Socorro,2021-05-08 03:30:00,D,5715.2,147,18660.2,17,13616.43,147,5715.2,147,8247.56,210
797970,1965-10-26 00:00:00,Analista,2021-05-08 22:30:00,MG,Sao Lourenco,2021-04-08 18:30:00,C,7185.6,143,16124.97,16,10541.13,143,7185.6,143,708.73,14
826396,1989-03-05 00:00:00,Autonomo,2021-05-08 21:00:00,PR,Honorio Serpa,2021-05-08 21:00:00,,2210.04,66,5072.52,25,3056.36,66,2210.04,66,4542.3,135
10137,1999-09-04 00:00:00,Analista,2021-05-08 08:00:00,MG,Taparuba,2021-04-05 21:30:00,D,4257.85,151,7842.25,11,4456.26,151,4257.85,151,484.48,17
831619,1990-12-27 00:00:00,Corretor,2021-05-08 12:30:00,MG,Aricanduva,2021-05-08 12:30:00,,4779.35,146,12243.98,14,7920.96,146,4779.35,146,1391.59,42
860449,1980-05-22 00:00:00,Desenvolvedor,2021-05-08 19:30:00,GO,Novo Gama,2021-05-08 19:30:00,A,14484.18,417,28133.37,27,14899.58,417,14484.18,417,7252.75,210
749350,1978-12-18 00:00:00,Desenvolvedor,2021-05-08 21:30:00,GO,Goias,2021-05-08 21:30:00,A,14521.39,284,35376.47,36,23505.7,284,14521.39,284,7637.13,149
993473,1986-07-01 00:00:00,Desenvolvedor,2021-05-08 12:30:00,PR,Altamira do Parana,2021-05-08 12:30:00,C,4012.1,79,11739.96,9,9851.53,79,4012.1,79,4145.91,81
335868,1987-07-28 00:00:00,Investidor,2021-05-08 02:00:00,PR,Planalto,2021-05-08 02:00:00,C,4515.88,148,10019.41,10,6156.36,148,4515.88,148,2092.6,68
164839,1987-12-04 00:00:00,Analista,2021-05-08 08:00:00,SP,Salto de Pirapora,2021-05-08 08:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
603623,1993-04-06 00:00:00,Desenvolvedor,2021-05-08 07:00:00,MG,Amparo do Serra,2021-05-08 07:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
249793,1986-12-04 00:00:00,Analista,2021-05-09 07:30:00,MG,Ipatinga,2021-05-09 07:30:00,C,8327.17,120,20696.61,6,15890.11,120,8327.17,120,5415.61,78
926009,1995-05-31 00:00:00,Desenvolvedor,2021-05-09 08:00:00,ES,Vila Pavao,2021-05-09 08:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
146565,1971-02-24 00:00:00,Analista,2021-05-09 20:30:00,ES,Barra de Sao Francisco,2021-05-09 20:30:00,C,9093.71,168,22513.74,9,15440.9,168,9093.71,168,6637.33,122
840303,1982-12-11 00:00:00,Corretor,2021-05-09 12:00:00,MG,Mata Verde,2021-05-09 12:00:00,C,7536.63,145,14853.3,11,8112.03,145,7536.63,145,2898.72,56
456198,1974-03-23 00:00:00,Corretor,2021-05-09 17:00:00,ES,Marechal Floriano,2021-04-15 10:00:00,D,4876.36,137,8764.28,12,5193.8,137,4876.36,137,3042.98,87
227049,2000-12-11 00:00:00,Autonomo,2021-05-09 17:00:00,PR,Ribeirao do Pinhal,2021-05-09 17:00:00,F,2406.68,75,4226.9,18,1949.78,75,2406.68,75,2086.61,65
300875,1982-10-14 00:00:00,Desenvolvedor,2021-05-09 03:30:00,RJ,Belford Roxo,2021-04-21 13:30:00,C,4390.72,97,6248.97,13,3215.69,97,4390.72,97,2572.49,55
418869,1971-02-27 00:00:00,Analista,2021-05-09 09:30:00,PR,Antonio Olinto,2021-05-09 09:30:00,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
991500,1990-04-03 00:00:00,Autonomo,2021-05-09 22:00:00,PR,Florestopolis,2021-05-09 22:00:00,F,508.82,6,3283.62,8,3494.58,6,508.82,6,2289.2,25
976249,1990-11-29 00:00:00,Desenvolvedor,2021-05-09 03:00:00,PR,Paranagua,2021-05-09 03:00:00,C,8134.06,143,15828.11,13,8839.7,143,8134.06,143,1042.14,18
387616,1972-04-16 00:00:00,Desenvolvedor,2021-05-09 23:00:00,SC,Formosa do Sul,2021-05-09 23:00:00,C,8273.36,227,11445.18,10,6102.78,227,8273.36,227,2328.41,64
492127,1978-12-26 00:00:00,Autonomo,2021-05-09 03:30:00,PR,Sao Jose dos Pinhais,2021-05-09 03:30:00,F,447.48,13,8063.42,21,8213.32,13,447.48,13,1793.37,52
272355,1985-09-16 00:00:00,Outros,2021-05-10 06:00:00,BA,Candiba,2021-05-10 06:00:00,D,4357.91,126,8693.15,11,5331.07,126,4357.91,126,1204.93,35
494349,2001-02-06 00:00:00,Analista,2021-05-10 14:00:00,SP,Cacapava,2021-05-10 14:00:00,C,5266.99,127,11439.98,13,8106.59,127,5266.99,127,2054.32,50
910936,1987-04-13 00:00:00,Outros,2021-05-10 12:30:00,MG,Fronteira dos Vales,2021-05-10 12:30:00,,1247.19,24,4106.58,16,3026.49,24,1247.19,24,1075.88,21
888288,1995-09-05 00:00:00,Corretor,2021-05-10 18:00:00,ES,Santa Teresa,2021-05-10 18:00:00,D,3548.15,79,4948.89,5,5841.86,79,3548.15,79,3147.43,69
518282,1987-01-23 00:00:00,Desenvolvedor,2021-05-10 21:30:00,MG,Marlieria,2021-05-10 21:30:00,D,10289.55,152,19535.3,9,13664.05,152,10289.55,152,2137.76,32
51900,1996-03-19 00:00:00,Outros,2021-05-10 07:30:00,ES,Marataizes,2021-04-13 06:30:00,F,624.38,7,4767.71,15,4526.47,7,624.38,7,3812.18,41
493066,1992-03-21 00:00:00,Outros,2021-05-10 14:00:00,PR,Cafezal do Sul,2021-05-10 14:00:00,D,10683.93,173,23712.5,16,15295.37,173,10683.93,173,3089.71,51
60690,1983-08-08 00:00:00,Corretor,2021-05-10 07:00:00,RJ,Mangaratiba,2021-04-24 09:00:00,F,524.16,15,2228.42,14,1944.05,15,524.16,15,778.74,22
733479,1986-07-19 00:00:00,Corretor,2021-05-10 14:30:00,MG,Paraisopolis,2021-05-10 14:30:00,C,4706.65,122,9204.93,14,5114.14,122,4706.65,122,2402.17,63
863579,1992-07-26 00:00:00,Analista,2021-05-10 23:00:00,MG,Conceicao do Mato Dentro,2021-05-10 23:00:00,D,7571.27,87,11068.47,7,4798.29,87,7571.27,87,4839.17,56
877001,1981-11-29 00:00:00,Autonomo,2021-05-10 12:30:00,BA,Satiro Dias,2021-05-10 12:30:00,C,4894.37,96,9861.0,6,8527.44,96,4894.37,96,2546.31,50
799154,1994-07-21 00:00:00,Outros,2021-05-10 02:30:00,MG,Olaria,2021-04-01 11:30:00,F,3327.08,38,6105.59,11,3050.65,38,3327.08,38,5028.49,56
468953,1983-07-26 00:00:00,Desenvolvedor,2021-05-10 18:30:00,PR,Sao Sebastiao da Amoreira,2021-05-10 18:30:00,D,4979.78,105,14081.89,13,9993.3,105,4979.78,105,4086.88,86
989906,1989-02-09 00:00:00,Corretor,2021-05-10 11:30:00,PR,Sao Manoel do Parana,2021-05-10 11:30:00,F,1153.65,14,4991.01,10,4398.45,14,1153.65,14,1892.26,22
509862,1967-02-23 00:00:00,Analista,2021-05-11 21:30:00,ES,Sao Gabriel da Palha,2021-04-12 09:00:00,C,6940.6,136,13478.55,14,8178.81,136,6940.6,136,2141.09,41
607067,1988-03-28 00:00:00,Corretor,2021-05-11 20:30:00,RJ,Queimados,2021-05-11 20:30:00,C,1188.19,25,7711.25,12,9575.64,25,1188.19,25,1425.07,30
30128,1984-03-12 00:00:00,Analista,2021-05-11 11:00:00,MG,Delfim Moreira,2021-05-11 11:00:00,B,27621.76,411,48864.9,31,26354.51,411,27621.76,411,9010.33,135
726306,1970-10-04 00:00:00,Desenvolvedor,2021-05-11 11:30:00,MG,Sapucai-Mirim,2021-05-11 11:30:00,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
779849,1973-09-15 00:00:00,Corretor,2021-05-11 02:00:00,MG,Sao Tiago,2021-05-11 02:00:00,D,3802.9,93,8751.21,9,6727.82,93,3802.9,93,2451.92,61
535622,1962-09-16 00:00:00,Desenvolvedor,2021-05-11 16:30:00,MG,Inhauma,2021-05-11 16:30:00,D,8737.41,172,15882.25,9,8643.62,172,8737.41,172,2195.64,43
70662,1989-08-19 00:00:00,Autonomo,2021-05-11 09:30:00,PR,Jaguapita,2021-05-11 09:30:00,F,1497.16,17,11202.29,10,12147.57,17,1497.16,17,6835.15,81
109211,1981-09-23 00:00:00,Outros,2021-05-11 08:30:00,SP,Itai,2021-05-11 08:30:00,,7124.84,209,15000.77,16,9107.05,209,7124.84,209,1500.93,44
323032,1983-06-06 00:00:00,Desenvolvedor,2021-05-11 19:00:00,MG,Crucilandia,2021-05-11 19:00:00,D,13660.27,194,28513.43,17,17685.29,194,13660.27,194,11285.64,162
958153,1996-05-17 00:00:00,Outros,2021-05-11 06:00:00,MG,Cruzeiro da Fortaleza,2021-05-11 06:00:00,D,6121.02,175,15051.38,14,9973.58,175,6121.02,175,1188.09,33
648285,1977-05-23 00:00:00,Desenvolvedor,2021-05-11 17:00:00,GO,Sanclerlandia,2021-05-11 17:00:00,D,2985.06,57,6500.9,10,4480.4,57,2985.06,57,1601.89,32
142857,2001-12-07 00:00:00,Desenvolvedor,2021-05-11 05:30:00,ES,Sao Gabriel da Palha,2021-04-12 09:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
661063,1963-01-30 00:00:00,Analista,2021-05-11 21:00:00,SC,Treviso,2021-05-11 21:00:00,C,7573.61,150,22568.44,14,15785.78,150,7573.61,150,2346.54,48
246547,1991-12-31 00:00:00,Outros,2021-05-11 19:00:00,ES,Barra de Sao Francisco,2021-05-09 20:30:00,F,3419.76,47,18974.32,19,16985.11,47,3419.76,47,3084.16,41
358801,1987-05-09 00:00:00,Desenvolvedor,2021-05-11 14:30:00,MG,Senador Firmino,2021-05-11 14:30:00,,14755.02,156,17494.41,11,5220.23,156,14755.02,156,8626.59,89
384771,1991-03-12 00:00:00,Desenvolvedor,2021-05-12 09:00:00,MG,Prata,2021-05-12 09:00:00,B,30907.61,330,82848.95,25,53728.89,330,30907.61,330,22729.34,245
588458,1991-07-09 00:00:00,Corretor,2021-05-12 18:30:00,RJ,Santa Maria Madalena,2021-04-15 08:30:00,C,11402.47,119,38398.22,14,29956.4,119,11402.47,119,9209.17,95
544532,1980-01-26 00:00:00,Desenvolvedor,2021-05-12 18:30:00,RJ,Pirai,2021-05-12 18:30:00,D,3122.43,86,8799.64,9,7387.0,86,3122.43,86,4318.93,119
492288,1977-04-06 00:00:00,Desenvolvedor,2021-05-12 07:30:00,ES,Linhares,2021-04-14 06:30:00,,3168.85,86,8102.17,9,5647.67,86,3168.85,86,1500.66,42
233873,1998-12-15 00:00:00,Analista,2021-05-12 10:00:00,ES,Santa Teresa,2021-05-10 18:00:00,,1632.59,37,4683.84,12,3474.49,37,1632.59,37,1286.84,29
558675,1995-03-05 00:00:00,Analista,2021-05-12 17:30:00,MG,Cordisburgo,2021-04-15 14:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
539649,1994-01-11 00:00:00,Corretor,2021-05-12 22:00:00,ES,Mucurici,2021-04-13 08:30:00,F,1007.53,13,5460.88,20,5265.96,13,1007.53,13,3424.41,47
315081,1976-03-12 00:00:00,Investidor,2021-05-12 05:00:00,MG,Joanesia,2021-04-17 07:00:00,C,5537.59,103,11935.95,13,7650.62,103,5537.59,103,2240.98,41
396124,1981-03-30 00:00:00,Analista,2021-05-12 16:00:00,SC,Descanso,2021-05-12 16:00:00,D,8212.25,161,12846.91,8,7902.28,161,8212.25,161,3095.98,60
39322,1984-02-16 00:00:00,Analista,2021-05-12 11:00:00,SC,Agua Doce,2021-05-12 11:00:00,,6625.81,187,14215.58,16,8597.58,187,6625.81,187,1872.31,53
69301,1975-11-19 00:00:00,Corretor,2021-05-12 13:00:00,MG,Ipuiuna,2021-05-12 13:00:00,C,3482.28,91,5607.12,13,3223.38,91,3482.28,91,3563.56,92
740480,1979-12-24 00:00:00,Desenvolvedor,2021-05-12 23:00:00,SC,Laurentino,2021-05-12 23:00:00,A,22288.85,421,43282.96,30,22187.55,421,22288.85,421,8854.4,163
881392,1986-09-02 00:00:00,Analista,2021-05-12 22:00:00,PR,Maua da Serra,2021-05-12 22:00:00,F,1610.41,18,6598.86,14,5407.48,18,1610.41,18,2574.07,31
860367,1987-01-19 00:00:00,Outros,2021-05-12 07:30:00,ES,Vila Valerio,2021-04-21 13:00:00,D,4424.09,67,14102.02,8,10691.21,67,4424.09,67,6844.68,102
286209,1975-06-11 00:00:00,Corretor,2021-05-13 13:00:00,RJ,Sao Pedro da Aldeia,2021-05-13 13:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
595595,1985-01-26 00:00:00,Outros,2021-05-13 12:30:00,RJ,Bom Jesus do Itabapoana,2021-04-16 11:30:00,F,2944.19,60,11846.07,18,9246.46,60,2944.19,60,4113.31,84
148988,1988-12-06 00:00:00,Corretor,2021-05-13 16:00:00,MG,Pouso Alto,2021-05-13 16:00:00,,9321.37,113,19947.32,11,14005.18,113,9321.37,113,3884.15,47
950851,1972-11-18 00:00:00,Corretor,2021-05-13 16:00:00,RJ,Porto Real,2021-04-03 15:00:00,D,5149.46,92,15634.86,10,13031.81,92,5149.46,92,2588.71,47
375432,1986-06-04 00:00:00,Desenvolvedor,2021-05-13 01:30:00,PR,Sao Jorge do Ivai,2021-05-13 01:30:00,D,5560.99,117,12104.88,10,7480.29,117,5560.99,117,4476.97,96
56080,1996-12-16 00:00:00,Desenvolvedor,2021-05-13 07:00:00,ES,Iconha,2021-04-21 14:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
687438,1974-02-15 00:00:00,Desenvolvedor,2021-05-13 05:30:00,PR,Florida,2021-05-13 05:30:00,D,6752.55,127,12458.39,9,7529.73,127,6752.55,127,4504.17,84
877961,2003-11-03 00:00:00,Corretor,2021-05-13 11:30:00,MG,Riacho dos Machados,2021-05-13 11:30:00,D,3954.0,98,11013.21,12,8639.02,98,3954.0,98,4178.55,102
657063,1991-01-03 00:00:00,Outros,2021-05-13 21:30:00,PR,Sulina,2021-05-13 21:30:00,C,8526.01,130,20568.0,13,12830.98,130,8526.01,130,2241.81,35
680477,1963-06-27 00:00:00,Analista,2021-05-13 05:00:00,MG,Itaguara,2021-05-13 05:00:00,,5498.07,148,13704.65,11,9951.08,148,5498.07,148,3688.99,100
854949,1989-11-06 00:00:00,Outros,2021-05-14 16:30:00,PR,Virmond,2021-05-14 16:30:00,F,2157.64,28,10153.58,16,8231.13,28,2157.64,28,7279.42,96
36759,1981-10-17 00:00:00,Corretor,2021-05-14 18:30:00,ES,Castelo,2021-05-14 18:30:00,C,5236.32,185,12997.85,16,9233.87,185,5236.32,185,1641.88,57
438473,1966-12-24 00:00:00,Analista,2021-05-14 16:30:00,MG,Bom Jardim de Minas,2021-04-07 20:00:00,C,7616.05,144,14512.76,11,8116.35,144,7616.05,144,2059.22,39
29935,1983-10-25 00:00:00,Desenvolvedor,2021-05-14 23:00:00,MG,Urucuia,2021-05-14 23:00:00,C,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
395522,1992-06-04 00:00:00,Outros,2021-05-14 08:30:00,MG,Minas Novas,2021-05-14 08:30:00,,3810.71,104,5192.0,8,2400.34,104,3810.71,104,3806.08,103
565514,1991-10-03 00:00:00,Corretor,2021-05-14 20:00:00,PR,Moreira Sales,2021-05-14 20:00:00,D,6865.99,151,15835.8,15,9983.91,151,6865.99,151,7215.39,159
947796,1980-04-05 00:00:00,Analista,2021-05-14 20:00:00,ES,Apiaca,2021-04-12 15:00:00,D,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
589558,1991-04-19 00:00:00,Outros,2021-05-14 15:30:00,RJ,Volta Redonda,2021-05-14 15:30:00,D,3369.3,99,5955.41,15,3698.65,99,3369.3,99,4427.33,128
92447,1990-07-23 00:00:00,Autonomo,2021-05-14 06:00:00,RJ,Barra Mansa,2021-05-14 06:00:00,F,3076.77,34,22574.9,25,20544.4,34,3076.77,34,4930.93,57
90268,2000-02-28 00:00:00,Investidor,2021-05-15 18:30:00,PR,Tres Barras do Parana,2021-05-15 18:30:00,D,7943.31,208,16251.4,19,9647.28,208,7943.31,208,2223.83,58
223351,1978-08-22 00:00:00,Outros,2021-05-15 09:30:00,RJ,Seropedica,2021-05-15 09:30:00,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
109061,1978-09-29 00:00:00,Desenvolvedor,2021-05-15 14:00:00,ES,Presidente Kennedy,2021-04-25 16:00:00,F,2360.71,77,7213.06,17,5175.19,77,2360.71,77,3841.75,127
906995,1984-01-22 00:00:00,Desenvolvedor,2021-05-15 12:00:00,ES,Serra,2021-04-12 11:00:00,D,5719.63,166,14202.74,12,9564.18,166,5719.63,166,3947.47,115
